date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:38:09	97184/97184	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afe1923-17ba0%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-includes/js/jquery/jquery.js	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-includes/js/jquery/jquery.js	(from https://www.simplxr.com/)
16:38:10	23452/23452	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jul%202018%2011:08:10%20GMT	https://www.simplxr.com/hoe-samen-met-uw-leveranciers-succesvol-te-worden/	C:/My%20Web%20Sites/simplxr/www.simplxr.com/hoe-samen-met-uw-leveranciers-succesvol-te-worden/index.html	(from https://www.simplxr.com/)
16:38:10	29794/29794	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jul%202018%2011:08:10%20GMT	https://www.simplxr.com/wat-kan-ik-met-agent-based-modeling/	C:/My%20Web%20Sites/simplxr/www.simplxr.com/wat-kan-ik-met-agent-based-modeling/index.html	(from https://www.simplxr.com/)
16:38:10	36435/36435	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jul%202018%2011:08:11%20GMT	https://www.simplxr.com/voegt-data-science-echt-waarde-toe/	C:/My%20Web%20Sites/simplxr/www.simplxr.com/voegt-data-science-echt-waarde-toe/index.html	(from https://www.simplxr.com/)
16:38:12	225237/225237	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b20eb86-36fd5%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/themes/simplxr/dist/scripts/main_d6352320.js	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/themes/simplxr/dist/scripts/main_d6352320.js	(from https://www.simplxr.com/)
16:39:04	16632/16632	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Jul%202018%2011:08:11%20GMT	https://www.simplxr.com/vacatures/	C:/My%20Web%20Sites/simplxr/www.simplxr.com/vacatures/index.html	(from https://www.simplxr.com/)
16:39:05	14141/14141	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Jul%202018%2011:08:12%20GMT	https://www.simplxr.com/sdrive/	C:/My%20Web%20Sites/simplxr/www.simplxr.com/sdrive/index.html	(from https://www.simplxr.com/)
16:39:05	15735/15735	---M-Z	200	added ('OK')	text/html	date:Wed,%2011%20Jul%202018%2011:08:11%20GMT	https://www.simplxr.com/privacyverklaring/	C:/My%20Web%20Sites/simplxr/www.simplxr.com/privacyverklaring/index.html	(from https://www.simplxr.com/)
16:39:05	15353/15353	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jul%202018%2011:08:15%20GMT	https://www.simplxr.com/cookies/	C:/My%20Web%20Sites/simplxr/www.simplxr.com/cookies/index.html	(from https://www.simplxr.com/)
16:39:07	150798/150798	---M--	200	added ('OK')	image/jpeg	etag:%225b20eb84-24d0e%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/themes/simplxr/dist/images/subnav__bg_0a020db7.jpg	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/themes/simplxr/dist/images/subnav__bg_0a020db7.jpg	(from https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/themes/simplxr/dist/styles/main_d6352320.css)
16:39:13	1089205/1089205	---M--	200	added ('OK')	image/jpeg	etag:%225a1fdaa5-109eb5%22	https://www.simplxr.com/wp-content/uploads/2017/11/welcometosimplxr.jpg	C:/My%20Web%20Sites/simplxr/www.simplxr.com/wp-content/uploads/2017/11/welcometosimplxr.jpg	(from https://www.simplxr.com/about-us/)
16:39:14	220290/220290	---M--	200	added ('OK')	image/jpeg	etag:%225a1fd0b6-35c82%22	https://www.simplxr.com/wp-content/uploads/2017/11/Simplxr-LR-1-2.jpg	C:/My%20Web%20Sites/simplxr/www.simplxr.com/wp-content/uploads/2017/11/Simplxr-LR-1-2.jpg	(from https://www.simplxr.com/about-us/)
16:39:15	176614/176614	---M--	200	added ('OK')	image/jpeg	etag:%225a1fdc7c-2b1e6%22	https://w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2017/11/academic-1050x1575.jpg	C:/My%20Web%20Sites/simplxr/w1ipfd13jz-flywheel.netdna-ssl.com/wp-content/uploads/2017/11/academic-1050x1575.jpg	(from https://www.simplxr.com/about-us/)
